;title;description;release_year;age_certification;runtime;genres;production_countries;imdb_score;imdb_votes
2889;Late Life: The Chien-Ming Wang Story;The first and only Taiwanese player for the New York Yankees, Chien-Ming Wang held many titles: American League Wins Leader, World Series Champion, Olympian, Time 100 Most Influential, and The Pride of Taiwan. He had it all - until a 2008 injury forever altered the course of his career. Late Life: The Chien-Ming Wang Story - named after the late sinking action on his signature pitch - follows the rise and fall of the international icon as he fights his way back into the Major Leagues through endless rehab programs and lengthy stints away from home, carrying the weight of the world on his battered shoulder. A poignant and intimate account of Wang’s steadfast quest, Late Life tells the story of a man who is unwilling to give up and unable to let go.;2018;Unknown;97;['documentation', 'sport'];['TW', 'US'];7.1;474.0
2890;A 3 Minute Hug;As daylight breaks between the border cities of El Paso, Texas, and Juarez, Mexico, undocumented migrants and their relatives, divided by a wall, prepare to participate in an activist event. For three minutes, they’ll embrace in no man’s land for the briefest and sweetest of reunions.;2018;Unknown;28;['documentation'];['MX'];Unknown;Unknown
2891;Son Of Adam;To escape conviction on criminal charges, a businessman agrees to aid a risky police mission, but his motives soon turn suspicious.;2018;Unknown;109;['drama', 'thriller'];['EG'];Unknown;Unknown
2892;What Did I Mess;The romp revolves around a dinner party hosted by the young and vicacious Nayla to introduce Fares, the love of her life, to Silvio, her new fiancé.;2018;PG-13;100;['comedy', 'romance'];['LB'];7.1;701.0
2893;Edmilson Filho: Notas, Comedy about Relationships;Brazilian comedian Edmilson Filho walks his audience through the stages of a modern relationship, playing up the differences between men and women.;2018;Unknown;79;['comedy'];['BR'];4.9;22.0
2894;Seven Sundays;The Bonifacio siblings reunite when they find out their father is diagnosed with cancer. In the process, they have to deal with unresolved issues among themselves before it's too late.;2017;Unknown;128;['drama', 'comedy'];['PH'];7.6;467.0
2895;Pandigai;A low-level hotel worker gets involved in a street fighting racket on the advice of a compulsive gambler. When the duo realise they have been duped by the gangster controlling the racket, they decided to rob him…;2017;R;150;['romance', 'action', 'thriller'];['IN'];6.3;285.0
2896;Brij Mohan Amar Rahe!;Faking his death to escape the realities of his uneventful life worked out well for Brij Mohan -- until he was sentenced to death for his own murder.;2018;Unknown;100;['comedy', 'drama', 'crime'];['IN'];6.9;3783.0
2897;Pahuna: The Little Visitors;Three Nepalese children rely on each other for survival after they become separated from their parents while entering India.;2017;Unknown;138;['drama'];['NP', 'IN'];7.5;403.0
2898;Adhugo;Bunty, the little pink piglet is the apple of Chanti’s (Sathwik) eye. But what happens when this innocent little creature is embroiled with people who each have their own agenda to seek?;2018;Unknown;110;['drama'];['IN'];5.9;68.0
2899;Luciano Mellera: Infantiloide;Argentina's Luciano Mellera emphasizes the humorous and fantastical aspects of childhood through comedic impersonations and insights on daily life.;2018;PG-13;66;['comedy', 'drama', 'crime'];['AR'];7.5;1517.0
2900;Coco y Raulito: Carrusel de ternura;A study in contrasts, comedy partners and good friends Coco Celis and Raúl Meneses alternate separate stand-up sets for double the laughs.;2018;PG-13;56;['comedy'];['MX'];6.6;40.0
2901;Jindua;An existing relationship is threatened when a new girl catches a man's eye.;2017;Unknown;140;['romance', 'family'];['IN'];6.3;283.0
2902;A Witches' Ball;Every year the Witching World gathers to celebrate the newly inducted witches into their world. Beatrix (12) is eager to become part of this world, but when her pending magical status is jeopardized she needs the help of her furry best friend Muggs (voiced by Joey Fatone) to solve some magical riddles before the big event. Will Beatrix sink or soar on the night of the Witches' Ball?;2017;PG;90;['fantasy', 'comedy', 'family'];['CA'];5.1;386.0
2903;HiGH&LOW The Movie 3: Final Mission;In order to conceal past corruption by the government, the Kyuryu group proceeds on a plan to destroy a street and build a casino. To stop the Kyuryu group, members of SWORD begin to move.;2017;Unknown;118;['drama', 'action'];['JP'];7.1;656.0
2904;Eve's Apple;Interviews with global policymakers and girls in Gambia and Kenya detail the horrors of female genital mutilation and the growing efforts to end it.;2017;Unknown;90;['documentation', 'european'];['ES'];5.8;87.0
2905;Ana e Vitória;Two girls have a chance encounter and instantly befriend. While trying to find themselves, they decide to pursue music together.;2018;Unknown;115;['romance', 'comedy', 'music'];['BR'];6.4;610.0
2906;Frat Star;"""Frat Star"" explores the alluring, superficial, manipulative, and dark world of Ivy League fraternity culture. An insecure, poor, and broken-hearted Nick enters freshman year with no interest in fraternities. This all changes when his old money roommate Billy convinces him to pledge.";2017;Unknown;85;['drama', 'comedy'];['US'];3.6;677.0
2907;King of Peking;When home entertainment enters the market in 90s Beijing, a former projectionist ropes his young son into starting their own pirate movie company, but easy money comes with its own price tag.;2017;Unknown;88;['drama', 'comedy'];['AU', 'US', 'CN'];6.4;368.0
2908;Secrets in the Hot Spring;Xiaogin transferred to the third school during his fifth year at high school. During the winter vacation, his grandparents tricked him into returning to the hotel which was founded by his parents. Xiaogin’s classmates Little Princess and Lu Qun tagged along uninvited to escape being bullied at school.  While the three boys were temporarily staying at Xiaogin’s family hotel, they quickly found out that the hotel was in terrible shape and was also haunted. Xiaogin and his friends have developed an extremely close friendship while they are trying to step closer to the truth. Will they find out the secret that hides underneath the steaming hot springs?;2018;Unknown;109;['horror', 'comedy'];['TW'];6.0;774.0
2909;Jonaki;While Jonaki, an 80-year-old woman, searches for love in a strange world of decaying memories, her lover, now old and grey, returns to a world she is leaving behind.;2018;Unknown;96;['fantasy', 'drama', 'european'];['FR', 'IN', 'SG'];6.8;255.0
2910;Into the Wind;Two siblings set sail as a crew on a yacht on the Aegean Sea. Circumstances soon change when a young documentary filmmaker comes aboard.;2018;Unknown;76;['drama', 'european'];['CZ'];4.1;49.0
2911;Agustín Aristarán: Soy Rada;"Argentine comedian Agustín ""Radagast"" Aristarán adds doses of magic, music and acting to his high-energy stand-up routine.";2018;Unknown;60;['comedy'];['AR'];6.2;126.0
2912;Joshua: Teenager vs. Superpower;When the Chinese Communist Party backtracks on its promise of autonomy to Hong Kong, teenager Joshua Wong decides to save his city. Rallying thousands of kids to skip school and occupy the streets, Joshua becomes an unlikely leader in Hong Kong and one of China’s most notorious dissidents.;2017;Unknown;78;['documentation'];['US'];7.3;1554.0
2913;Al-Khawaga's Dilemma;The film revolves around a poor and ambitious young man who shares a love story with the daughter of a businessman with influence and money.;2018;Unknown;110;['drama'];['EG'];Unknown;Unknown
2914;Aditi Mittal: Things They Wouldn't Let Me Say;Trailblazing comic Aditi Mittal mixes topical stand-up with frank talk about being single, wearing thongs and the awkwardness of Indian movie ratings.;2017;Unknown;62;['comedy'];['IN'];4.3;333.0
2915;Fary Is the New Black;Armed with sly wit, a fresh outlook and plenty of style, French comedy star Fary veers from dating to stereotypes and beyond in this exclusive special.;2018;Unknown;74;['comedy', 'european'];['FR'];5.8;136.0
2916;Hadithi za Kumekucha: Fatuma;A woman single-handedly shoulders her family's burdens, without reward or thanks, to farm her husband's land and keep the family fed and cared for. She finds herself training her daughter to walk the same path she does. No school, all work. Pests threaten her harvest and are exterminated using a loan from the local women's Co-op. But when Manyusi squanders her prized harvest and schemes to marry off their daughter, Fatuma must enlist the help of her fellow ladies at the co-op to make things right.;2018;Unknown;85;['drama'];['TZ'];7.7;13.0
2917;DTC –Yukemuri Junjo Hen– from HiGH&LOW;The movie is about the endless miracles during the motorcycle trip of Dan, Tettsu, and Chiharu, the Sannō Rengōkai trio (also known as DTC).;2018;Unknown;102;['comedy', 'drama'];['JP'];7.0;63.0
2918;Alejandro Riaño: Especial de stand up;Colombian comedian Alejandro Riaño discusses the perks of dating a she-wolf, styles of dancing, the quirks of Bogotá men and soccer game announcers.;2018;Unknown;60;['comedy'];['CO'];4.9;69.0
2919;Shiva VS Autobots;When an evil enemy gains control of a gadget that sends vehicles destructively spinning out of control, kid superhero Shiva must stop the chaos!;2018;Unknown;79;[];[];Unknown;Unknown
2920;My Ex & Whys;"Cali a blogger who owns the upcoming blog ""The Bakit List,"" and her ex Gio who will return to her life unexpectedly and surprisingly.";2017;Unknown;120;['romance', 'drama'];['PH'];6.0;573.0
2921;Night of Knots;A groom kissed in front of a wedding room with a bride who had met and fell in love for years. Both of them are on the same day of marriage, while others in the same building are married in different halls. Things do not go as expected, of course. The two weddings enter each other, the secrets emerge.;2018;G;100;['comedy'];['TR'];5.4;1300.0
2922;Bonboné;A Palestinian couple resorts to an unusual way to conceive as the husband is detained in an Israeli jail where visits are restricted.;2018;Unknown;15;['comedy', 'drama'];['LB', 'PS'];Unknown;Unknown
2923;Hedefim Sensin;A meatball seller gets into trouble so flees Istanbul to find a new life on a beautiful island.;2018;Unknown;105;['comedy'];['TR'];6.2;4459.0
2924;Catching Feelings;Set in a chic and middle class Johannesburg, a jaded academic and his journalist wife have their lives turned upside down when a celebrated and hedonistic older writer unexpectedly moves into their home.;2017;Unknown;115;['romance', 'comedy', 'drama'];['ZA'];5.8;552.0
2925;Sei;A wannabe actor lands himself in trouble when he disguises as an ambulance driver to help his bed-ridden father;2018;Unknown;128;['drama', 'romance', 'thriller', 'action', 'crime'];['IN'];4.2;67.0
